%% system starts processing frames at time: 0.922104 sec.
%%frame id(0 based), finish frame proc time in secs, R,P,Y of Rc2w in radians,X,Y,Z of T c in w in meters.
4150, 279.676, 3.08122, 0.511173, 3.04916, -121.618, 3.65412, -46.1603
4151, 279.723, 3.08349, 0.515593, 3.04872, -121.326, 3.65727, -46.6626
4152, 279.77, 3.08241, 0.519861, 3.04702, -121.034, 3.66434, -47.1597
4153, 279.973, 3.0801, 0.52513, 3.04857, -120.751, 3.66795, -47.6617
4154, 280.02, 3.07618, 0.528306, 3.04719, -120.436, 3.6721, -48.1484
4155, 280.082, 3.07756, 0.533375, 3.04956, -120.145, 3.67392, -48.644
4156, 280.129, 3.08015, 0.537971, 3.05226, -119.852, 3.67688, -49.1322
4157, 280.16, 3.08416, 0.542923, 3.05756, -119.564, 3.68514, -49.6177
4158, 280.395, 3.08412, 0.547287, 3.06101, -119.282, 3.68605, -50.0792
4159, 280.473, 3.08227, 0.550549, 3.06072, -118.976, 3.67942, -50.5523
4160, 280.52, 3.08218, 0.555134, 3.06132, -118.679, 3.68252, -51.0334
4161, 280.567, 3.08077, 0.55942, 3.05979, -118.383, 3.68612, -51.5117
4162, 280.613, 3.07942, 0.563613, 3.06141, -118.085, 3.6933, -51.9813
4163, 280.785, 3.08044, 0.567356, 3.06535, -117.763, 3.69165, -52.473
4164, 280.848, 3.08379, 0.570987, 3.06977, -117.433, 3.69396, -52.9694
4165, 280.91, 3.08337, 0.574728, 3.07077, -117.121, 3.69606, -53.4419
4166, 280.957, 3.0821, 0.578578, 3.06968, -116.81, 3.70027, -53.9164
4167, 281.004, 3.08514, 0.582654, 3.06718, -116.517, 3.70228, -54.3677
4168, 281.192, 3.08971, 0.586871, 3.06689, -116.204, 3.70475, -54.8436
4169, 281.254, 3.09117, 0.590659, 3.06841, -115.881, 3.70501, -55.3279
4170, 281.301, 3.08826, 0.593887, 3.06969, -115.559, 3.70238, -55.8038
4171, 281.52, 3.08376, 0.597733, 3.06718, -115.256, 3.70128, -56.2589
4172, 281.598, 3.08346, 0.602301, 3.06623, -114.939, 3.70621, -56.717
4173, 281.661, 3.08347, 0.608192, 3.06421, -114.628, 3.70765, -57.1761
4174, 281.708, 3.08401, 0.613874, 3.06435, -114.314, 3.70797, -57.6314
4175, 282.067, 3.08306, 0.618758, 3.06746, -113.976, 3.71059, -58.1072
4176, 282.129, 3.07957, 0.622008, 3.06721, -113.642, 3.7152, -58.5354
4177, 282.176, 3.07728, 0.626916, 3.06609, -113.313, 3.72129, -58.992
4178, 282.223, 3.07498, 0.631868, 3.05995, -112.987, 3.72979, -59.4395
4179, 282.27, 3.0731, 0.637435, 3.05595, -112.65, 3.73064, -59.9044
4180, 282.301, 3.07023, 0.64284, 3.0546, -112.318, 3.73408, -60.355
4181, 282.505, 3.06889, 0.648157, 3.05671, -111.972, 3.73785, -60.8082
4182, 282.567, 3.07045, 0.652497, 3.05993, -111.613, 3.74503, -61.2523
4183, 282.614, 3.07072, 0.657072, 3.05685, -111.265, 3.75159, -61.7008
4184, 282.661, 3.0723, 0.661666, 3.05377, -110.922, 3.75562, -62.1427
4185, 282.708, 3.07287, 0.665833, 3.05071, -110.571, 3.75843, -62.5908
4186, 282.755, 3.07143, 0.669966, 3.04871, -110.224, 3.76323, -63.0371
4187, 282.801, 3.0703, 0.673973, 3.04818, -109.876, 3.76636, -63.4792
4188, 282.958, 3.0696, 0.677935, 3.04792, -109.526, 3.77711, -63.921
4189, 283.02, 3.0656, 0.680902, 3.04557, -109.191, 3.77169, -64.3174
4190, 283.067, 3.0634, 0.685201, 3.04346, -108.834, 3.77417, -64.7608
4191, 283.114, 3.06244, 0.689329, 3.03914, -108.468, 3.77971, -65.2092
4192, 283.161, 3.06679, 0.694188, 3.03834, -108.088, 3.78305, -65.6544
4193, 283.208, 3.06982, 0.699183, 3.0402, -107.716, 3.78717, -66.0952
4194, 283.38, 3.07174, 0.703659, 3.04308, -107.358, 3.78348, -66.5168
4195, 283.426, 3.07391, 0.707592, 3.04791, -106.977, 3.77198, -66.9388
4196, 283.473, 3.07659, 0.711833, 3.04998, -106.593, 3.76872, -67.3753
4197, 283.52, 3.07627, 0.716382, 3.05092, -106.204, 3.76824, -67.8164
4198, 283.567, 3.0735, 0.720924, 3.04966, -105.824, 3.76353, -68.2486
4199, 283.614, 3.07083, 0.725231, 3.04919, -105.428, 3.76275, -68.6908
4200, 283.661, 3.07218, 0.729948, 3.05014, -105.036, 3.76252, -69.1337
4201, 283.817, 3.0711, 0.734248, 3.04828, -104.633, 3.76161, -69.5704
4202, 283.864, 3.07153, 0.738962, 3.05062, -104.225, 3.76248, -70.0158
4203, 283.911, 3.06864, 0.74379, 3.0494, -103.821, 3.76028, -70.4539
4204, 283.958, 3.07186, 0.748801, 3.05052, -103.416, 3.75693, -70.8884
4205, 284.005, 3.07198, 0.753281, 3.04745, -103.013, 3.75449, -71.3181
4206, 284.052, 3.07103, 0.757866, 3.04524, -102.609, 3.74964, -71.7472
4207, 284.098, 3.0664, 0.762228, 3.04227, -102.181, 3.74813, -72.1896
4208, 284.442, 3.06354, 0.766835, 3.04308, -101.759, 3.74913, -72.6311
4209, 284.505, 3.06473, 0.770879, 3.04757, -101.33, 3.74372, -73.0619
4210, 284.552, 3.07064, 0.774854, 3.05342, -100.907, 3.74503, -73.4845
4211, 284.583, 3.07707, 0.778419, 3.05916, -100.48, 3.7436, -73.9137
4212, 284.63, 3.08115, 0.782031, 3.06331, -100.064, 3.74382, -74.3411
4213, 285.005, 3.08, 0.784548, 3.06264, -99.6094, 3.74084, -74.7758
4214, 285.067, 3.0787, 0.786914, 3.06212, -99.2054, 3.73461, -75.1827
4215, 285.13, 3.0755, 0.788851, 3.05909, -98.7771, 3.73085, -75.6072
4216, 285.177, 3.07248, 0.790748, 3.05655, -98.3405, 3.7324, -76.0398
4217, 285.208, 3.07279, 0.792633, 3.058, -97.9142, 3.73147, -76.4607
4218, 285.255, 3.07655, 0.794804, 3.06398, -97.4868, 3.73212, -76.8799
4219, 285.302, 3.07857, 0.79635, 3.06618, -97.0619, 3.73238, -77.301
4220, 285.349, 3.08661, 0.79807, 3.07302, -96.6046, 3.73284, -77.7488
4221, 285.395, 3.08734, 0.799983, 3.07559, -96.1976, 3.73077, -78.1685
4222, 285.583, 3.08454, 0.801375, 3.07713, -95.7657, 3.73595, -78.5941
4223, 285.63, 3.0857, 0.800279, 3.08394, -95.2685, 3.71392, -79.0145
4224, 285.677, 3.08811, 0.800077, 3.09034, -94.8217, 3.71717, -79.4423
4225, 285.724, 3.08944, 0.798923, 3.09251, -94.3786, 3.72216, -79.871
4226, 285.77, 3.08687, 0.796758, 3.08556, -93.9372, 3.72604, -80.3034
4227, 285.817, 3.08298, 0.795217, 3.07559, -93.5046, 3.72671, -80.743
4228, 285.864, 3.07052, 0.793748, 3.05861, -93.0828, 3.72386, -81.1689
4229, 286.067, 3.06046, 0.792184, 3.04665, -92.6506, 3.72675, -81.5993
4230, 286.13, 3.05695, 0.789889, 3.04116, -92.2219, 3.72624, -82.0282
4231, 286.177, 3.05608, 0.787606, 3.03782, -91.78, 3.72793, -82.4621
4232, 286.224, 3.05951, 0.786763, 3.04368, -91.3516, 3.72664, -82.8938
4233, 286.255, 3.05949, 0.785608, 3.04726, -90.9195, 3.72302, -83.3322
4234, 286.302, 3.06483, 0.784604, 3.05179, -90.5011, 3.72366, -83.744
4235, 286.505, 3.07064, 0.783425, 3.05644, -90.0772, 3.73663, -84.161
4236, 286.574, 3.07481, 0.782673, 3.05953, -89.5889, 3.72901, -84.615
4237, 286.621, 3.07468, 0.782226, 3.05709, -89.1565, 3.72707, -85.0475
4238, 286.653, 3.07807, 0.781981, 3.05647, -88.7202, 3.72222, -85.4788
4239, 286.699, 3.07631, 0.781513, 3.05156, -88.2953, 3.71622, -85.9067
4240, 286.746, 3.07164, 0.781721, 3.04545, -87.8634, 3.71136, -86.3405
4241, 286.793, 3.0643, 0.781914, 3.03882, -87.4267, 3.70465, -86.772
4242, 287.028, 3.05773, 0.782845, 3.0332, -86.9863, 3.69828, -87.2196
4243, 287.09, 3.05406, 0.783286, 3.02792, -86.5417, 3.69414, -87.6485
4244, 287.137, 3.0546, 0.78453, 3.02664, -86.1109, 3.69219, -88.0761
4245, 287.168, 3.05632, 0.785742, 3.0295, -85.6731, 3.68713, -88.504
4246, 287.215, 3.05708, 0.786827, 3.03335, -85.2541, 3.68462, -88.929
4247, 287.418, 3.05592, 0.787637, 3.03606, -84.8259, 3.6852, -89.3537
4248, 287.481, 3.05652, 0.787976, 3.03748, -84.3866, 3.68398, -89.7768
4249, 287.528, 3.05893, 0.788364, 3.03914, -83.9503, 3.68244, -90.2034
4250, 287.575, 3.06005, 0.788577, 3.03755, -83.5189, 3.68244, -90.6318
4251, 287.622, 3.06055, 0.788594, 3.0365, -83.0826, 3.67872, -91.065
4252, 287.653, 3.06046, 0.788493, 3.03574, -82.6454, 3.6745, -91.4974
4253, 287.95, 3.05881, 0.788628, 3.0356, -82.2455, 3.67754, -91.8962
4254, 288.012, 3.05934, 0.78811, 3.03796, -81.8169, 3.67247, -92.3054
4255, 288.059, 3.06148, 0.787892, 3.03932, -81.3884, 3.67086, -92.7272
4256, 288.106, 3.06525, 0.787724, 3.04115, -80.9634, 3.66906, -93.147
4257, 288.153, 3.07078, 0.787952, 3.04395, -80.5379, 3.66298, -93.5663
4258, 288.45, 3.07099, 0.78762, 3.04277, -80.1279, 3.6572, -93.969
4259, 288.512, 3.07181, 0.787702, 3.04474, -79.7031, 3.65339, -94.3876
4260, 288.559, 3.06881, 0.787757, 3.04338, -79.2766, 3.64646, -94.8126
4261, 288.606, 3.0673, 0.787865, 3.04474, -78.8553, 3.6412, -95.2305
4262, 288.653, 3.06667, 0.787416, 3.04728, -78.4345, 3.63622, -95.6345
4263, 288.7, 3.06627, 0.787251, 3.05141, -78.0177, 3.63486, -96.0394
4264, 288.919, 3.06964, 0.78743, 3.05757, -77.6155, 3.63981, -96.4421
4265, 288.981, 3.0758, 0.787884, 3.06322, -77.184, 3.64309, -96.8704
4266, 289.028, 3.08233, 0.78791, 3.06867, -76.7616, 3.64321, -97.2824
4267, 289.075, 3.08709, 0.787954, 3.07245, -76.3509, 3.64291, -97.6898
4268, 289.122, 3.09102, 0.788429, 3.07633, -75.9304, 3.64034, -98.106
4269, 289.169, 3.09277, 0.789082, 3.07837, -75.5224, 3.63928, -98.5211
4270, 289.215, 3.09186, 0.78912, 3.07842, -75.1051, 3.63963, -98.9383
4271, 289.262, 3.08971, 0.789646, 3.07891, -74.6873, 3.64376, -99.3581
4272, 289.294, 3.08804, 0.790441, 3.07871, -74.2932, 3.63841, -99.7772
4273, 289.512, 3.08873, 0.791286, 3.07687, -73.8985, 3.644, -100.19
4274, 289.576, 3.09048, 0.790077, 3.07589, -73.3747, 3.62806, -100.642
4275, 289.623, 3.08974, 0.79052, 3.07266, -72.9518, 3.62553, -101.066
4276, 289.67, 3.08733, 0.790912, 3.06735, -72.5305, 3.62194, -101.493
4277, 289.857, 3.08911, 0.791946, 3.06695, -72.1194, 3.62026, -101.91
4278, 289.92, 3.08467, 0.791336, 3.06495, -71.6517, 3.60489, -102.325
4279, 289.967, 3.08055, 0.791671, 3.06758, -71.2206, 3.60103, -102.75
4280, 290.013, 3.07751, 0.791693, 3.06788, -70.7872, 3.60018, -103.174
4281, 290.06, 3.07727, 0.792575, 3.06663, -70.3664, 3.60256, -103.598
4282, 290.326, 3.07815, 0.793201, 3.06239, -69.9668, 3.60622, -104.012
4283, 290.388, 3.07692, 0.793081, 3.05876, -69.4977, 3.60118, -104.434
4284, 290.435, 3.07382, 0.793373, 3.05613, -69.0634, 3.59954, -104.858
4285, 290.498, 3.06874, 0.793709, 3.05368, -68.6268, 3.59671, -105.283
4286, 290.545, 3.06367, 0.794106, 3.05033, -68.1866, 3.59665, -105.713
4287, 290.719, 3.06043, 0.79504, 3.04464, -67.7796, 3.6018, -106.123
4288, 290.781, 3.06496, 0.795476, 3.04291, -67.3565, 3.60072, -106.528
4289, 290.844, 3.07195, 0.795793, 3.0439, -66.9267, 3.59662, -106.949
4290, 290.89, 3.07734, 0.796007, 3.04958, -66.4884, 3.59002, -107.371
4291, 290.937, 3.07493, 0.795722, 3.05093, -66.054, 3.58482, -107.795
4292, 291.312, 3.07048, 0.795993, 3.04965, -65.6468, 3.5817, -108.213
4293, 291.375, 3.06907, 0.795048, 3.04554, -65.2365, 3.57716, -108.602
4294, 291.437, 3.06926, 0.795411, 3.04048, -64.8127, 3.57538, -109.026
4295, 291.656, 3.06841, 0.79502, 3.03744, -64.3925, 3.56511, -109.433
4296, 291.719, 3.06978, 0.795215, 3.03927, -63.9611, 3.55834, -109.854
4297, 291.766, 3.0711, 0.794861, 3.04197, -63.5366, 3.55057, -110.268
4298, 291.812, 3.06878, 0.794684, 3.04475, -63.1192, 3.54066, -110.682
4299, 291.859, 3.0649, 0.794641, 3.04536, -62.6835, 3.53945, -111.107
4300, 291.906, 3.06518, 0.794779, 3.0453, -62.2632, 3.53663, -111.514
4301, 291.953, 3.0696, 0.79515, 3.04571, -61.8284, 3.53746, -111.938
4302, 292.125, 3.07296, 0.795342, 3.04791, -61.4164, 3.52758, -112.336
4303, 292.187, 3.07358, 0.795818, 3.04929, -60.9588, 3.528, -112.778
4304, 292.234, 3.07266, 0.796416, 3.04932, -60.5287, 3.52294, -113.197
4305, 292.281, 3.07079, 0.797062, 3.04824, -60.1021, 3.52105, -113.615
4306, 292.328, 3.07098, 0.797931, 3.04996, -59.6716, 3.52137, -114.036
4307, 292.562, 3.0719, 0.798154, 3.05096, -59.2307, 3.51315, -114.457
4308, 292.625, 3.07177, 0.797947, 3.05073, -58.8086, 3.50021, -114.842
4309, 292.672, 3.07511, 0.798582, 3.05472, -58.3765, 3.49294, -115.254
4310, 292.719, 3.07677, 0.79865, 3.05749, -57.9408, 3.49061, -115.663
4311, 292.766, 3.07731, 0.798787, 3.06031, -57.5027, 3.48792, -116.079
4312, 293.141, 3.07857, 0.798969, 3.06413, -57.0774, 3.47984, -116.487
4313, 293.234, 3.07664, 0.799104, 3.06515, -56.6963, 3.47394, -116.86
4314, 293.281, 3.07865, 0.799368, 3.06864, -56.2642, 3.47207, -117.267
4315, 293.328, 3.08034, 0.799553, 3.07105, -55.8393, 3.47152, -117.673
4316, 293.531, 3.08082, 0.799225, 3.07236, -55.418, 3.47057, -118.075
4317, 293.578, 3.08, 0.798267, 3.07295, -55.0241, 3.46856, -118.448
4318, 293.641, 3.07883, 0.797042, 3.07084, -54.6064, 3.46684, -118.849
4319, 293.688, 3.07746, 0.795606, 3.06703, -54.1905, 3.4641, -119.249
4320, 293.734, 3.07351, 0.794083, 3.0597, -53.7752, 3.46289, -119.656
4321, 293.781, 3.07349, 0.792191, 3.05724, -53.3443, 3.46049, -120.061
4322, 293.953, 3.06882, 0.791408, 3.05044, -52.9598, 3.45292, -120.46
4323, 294.031, 3.06254, 0.790211, 3.04435, -52.5755, 3.45827, -120.848
4324, 294.078, 3.05948, 0.788867, 3.04432, -52.1649, 3.45516, -121.248
4325, 294.125, 3.05674, 0.786901, 3.04115, -51.7547, 3.45508, -121.645
4326, 294.5, 3.05885, 0.785417, 3.03986, -51.369, 3.45451, -122.035
4327, 294.563, 3.06312, 0.784711, 3.03799, -51.0248, 3.45109, -122.404
4328, 294.625, 3.06498, 0.784226, 3.03531, -50.6337, 3.44857, -122.8
4329, 294.672, 3.0615, 0.783238, 3.03219, -50.2478, 3.44081, -123.187
4330, 294.719, 3.05666, 0.783197, 3.02972, -49.865, 3.43551, -123.58
4331, 294.766, 3.05691, 0.782393, 3.03059, -49.457, 3.43503, -123.975
4332, 294.797, 3.05603, 0.782021, 3.03021, -49.073, 3.42861, -124.355
4333, 295.047, 3.05536, 0.78145, 3.03116, -48.6938, 3.43504, -124.724
4334, 295.109, 3.05646, 0.780516, 3.03552, -48.3387, 3.43529, -125.07
4335, 295.156, 3.05781, 0.780314, 3.03754, -47.9647, 3.43362, -125.439
4336, 295.203, 3.05979, 0.780392, 3.03974, -47.6026, 3.425, -125.794
4337, 295.25, 3.06253, 0.781711, 3.04312, -47.2323, 3.42306, -126.171
4338, 295.438, 3.06303, 0.783331, 3.046, -46.8664, 3.41946, -126.532
4339, 295.5, 3.06117, 0.784685, 3.04814, -46.5374, 3.41163, -126.86
4340, 295.547, 3.06218, 0.786377, 3.05175, -46.1832, 3.40942, -127.208
4341, 295.595, 3.06658, 0.788748, 3.05549, -45.851, 3.40425, -127.546
4342, 295.642, 3.07247, 0.790658, 3.05791, -45.5031, 3.40292, -127.889
4343, 295.689, 3.07513, 0.792197, 3.05856, -45.1677, 3.39633, -128.217
4344, 295.735, 3.07481, 0.793354, 3.05771, -44.8316, 3.3931, -128.539
4345, 295.954, 3.07111, 0.794913, 3.05505, -44.5031, 3.37412, -128.862
4346, 296.017, 3.0676, 0.795744, 3.04895, -44.131, 3.37876, -129.198
4347, 296.064, 3.06243, 0.796987, 3.04232, -43.8029, 3.37362, -129.515
4348, 296.11, 3.05977, 0.798895, 3.03918, -43.4802, 3.37176, -129.83
4349, 296.157, 3.05965, 0.801045, 3.03927, -43.175, 3.36671, -130.13
4350, 296.329, 3.06193, 0.803354, 3.04015, -42.8717, 3.36804, -130.412
4351, 296.407, 3.06149, 0.808429, 3.04044, -42.5737, 3.36456, -130.721
4352, 296.454, 3.0609, 0.812877, 3.04329, -42.2835, 3.35999, -130.994
4353, 296.517, 3.06122, 0.818142, 3.04727, -41.9929, 3.3564, -131.264
4354, 296.564, 3.06244, 0.824183, 3.05037, -41.7082, 3.35211, -131.526
4355, 296.61, 3.06389, 0.830559, 3.05165, -41.4228, 3.34344, -131.778
4356, 296.642, 3.06643, 0.838769, 3.05268, -41.1533, 3.3412, -132.011
4357, 296.689, 3.06787, 0.850694, 3.05228, -40.8863, 3.33718, -132.247
4358, 296.86, 3.07053, 0.864848, 3.0536, -40.616, 3.33939, -132.477
4359, 296.907, 3.06859, 0.880741, 3.05273, -40.3372, 3.33019, -132.688
4360, 296.954, 3.06537, 0.899691, 3.05088, -40.0662, 3.32471, -132.897
4361, 297.001, 3.06607, 0.92159, 3.05207, -39.7966, 3.31949, -133.092
4362, 297.064, 3.06635, 0.946427, 3.05279, -39.5314, 3.31448, -133.278
4363, 297.11, 3.06553, 0.973809, 3.05261, -39.2548, 3.31003, -133.456
4364, 297.314, 3.06359, 1.00433, 3.05166, -38.9849, 3.30656, -133.619
4365, 297.36, 3.06269, 1.03783, 3.0522, -38.7017, 3.30473, -133.781
4366, 297.423, 3.06479, 1.07483, 3.0544, -38.418, 3.30109, -133.926
4367, 297.47, 3.07027, 1.11552, 3.05946, -38.1259, 3.29609, -134.056
4368, 297.517, 3.06697, 1.15883, 3.05731, -37.8378, 3.29188, -134.173
4369, 297.579, 3.06897, 1.20357, 3.06166, -37.5617, 3.28209, -134.264
4370, 297.626, 3.07531, 1.24884, 3.07038, -37.2865, 3.26663, -134.341
4371, 297.673, 3.07584, 1.29571, 3.0721, -36.9928, 3.25661, -134.411
4372, 297.845, 3.05941, 1.34465, 3.05499, -36.6814, 3.2538, -134.471
4373, 297.907, 3.04059, 1.39521, 3.03681, -36.3809, 3.25603, -134.509
4374, 297.954, 3.0104, 1.44722, 3.01004, -36.0759, 3.25138, -134.534
4375, 298.001, 2.92653, 1.49966, 2.92812, -35.7704, 3.24652, -134.544
4376, 298.064, 2.4465, 1.5497, 2.44581, -35.4657, 3.24037, -134.538
4377, 298.267, 0.292143, 1.53152, 0.289218, -35.1868, 3.2386, -134.517
4378, 298.329, 0.132955, 1.47937, 0.127019, -34.897, 3.23199, -134.472
4379, 298.376, 0.0740988, 1.42636, 0.0655008, -34.5993, 3.22858, -134.417
4380, 298.423, 0.0448173, 1.37329, 0.0366076, -34.3099, 3.22282, -134.35
4381, 298.47, 0.0161886, 1.32099, 0.00935781, -34.0236, 3.2159, -134.263
4382, 298.517, 0.000427231, 1.2701, -0.00448503, -33.7302, 3.21255, -134.161
4383, 298.83, -0.0102776, 1.2214, -0.0128993, -33.4681, 3.20573, -134.052
4384, 298.892, -0.0151616, 1.17574, -0.0187013, -33.1784, 3.20206, -133.926
4385, 298.939, -0.0242553, 1.13524, -0.0313638, -32.9133, 3.19778, -133.791
4386, 298.986, -0.0315852, 1.10219, -0.0448356, -32.6494, 3.1945, -133.645
4387, 299.033, -0.0382292, 1.07636, -0.0578436, -32.3953, 3.1898, -133.497
4388, 299.08, -0.0394823, 1.05711, -0.0635515, -32.1328, 3.18869, -133.35
4389, 299.127, -0.0375303, 1.04405, -0.0627854, -31.8632, 3.18636, -133.202
4390, 299.174, -0.034565, 1.03573, -0.0597199, -31.5788, 3.18673, -133.049
4391, 299.361, -0.0332591, 1.03161, -0.0572753, -31.3289, 3.18046, -132.895
4392, 299.424, -0.0308758, 1.03368, -0.0522293, -31.0898, 3.15235, -132.682
4393, 299.471, -0.0285809, 1.03336, -0.0488944, -30.8356, 3.14522, -132.531
4394, 299.517, -0.0247454, 1.03365, -0.0439157, -30.5796, 3.13869, -132.385
4395, 299.564, -0.0222783, 1.0374, -0.0392187, -30.3354, 3.11991, -132.219
4396, 299.611, -0.0204773, 1.04246, -0.0363559, -30.091, 3.10744, -132.074
4397, 299.658, -0.020041, 1.05026, -0.0342576, -29.8514, 3.09272, -131.916
4398, 299.705, -0.0165419, 1.05863, -0.0287807, -29.6143, 3.07846, -131.772
4399, 299.892, -0.0103051, 1.0668, -0.0209805, -29.3715, 3.05994, -131.624
4400, 299.955, -0.00168588, 1.07134, -0.0129108, -29.1221, 3.06336, -131.514
4401, 300.002, 0.00244741, 1.0788, -0.00863621, -28.8905, 3.05368, -131.386
4402, 300.049, 0.00515492, 1.08643, -0.00625975, -28.6666, 3.04295, -131.259
4403, 300.096, 0.00758325, 1.0935, -0.0035944, -28.4497, 3.03211, -131.139
4404, 300.158, 0.0114675, 1.10008, 0.000891598, -28.2318, 3.01919, -131.025
4405, 300.205, 0.0179853, 1.10712, 0.0089983, -28.0183, 3.0122, -130.915
4406, 300.252, 0.0219855, 1.11363, 0.0149673, -27.8114, 3.00484, -130.814
4407, 300.299, 0.0237214, 1.1199, 0.0178024, -27.6113, 3.00252, -130.713
4408, 300.361, 0.0180885, 1.12603, 0.0131852, -27.4162, 2.99818, -130.613
4409, 300.408, 0.017206, 1.13149, 0.0130621, -27.226, 2.99693, -130.53
4410, 300.455, 0.0187326, 1.13693, 0.0146515, -27.0464, 2.99601, -130.444
4411, 300.502, 0.0241954, 1.14176, 0.0199095, -26.8746, 2.99818, -130.365
4412, 300.549, 0.0283219, 1.14579, 0.0239147, -26.7102, 3.00053, -130.296
4413, 300.596, 0.0322757, 1.14991, 0.0276479, -26.5586, 2.99989, -130.233
4414, 300.643, 0.0336385, 1.15344, 0.0281617, -26.4169, 2.99505, -130.172
4415, 300.674, 0.0342699, 1.15676, 0.026404, -26.2899, 2.9949, -130.113
4416, 300.721, 0.0349809, 1.15886, 0.024638, -26.1724, 2.9935, -130.06
4417, 300.768, 0.0391555, 1.15957, 0.0253979, -26.0574, 2.99048, -130.011
4418, 300.814, 0.0478806, 1.15865, 0.0309266, -25.9449, 2.98573, -129.965
4419, 300.861, 0.0543088, 1.15559, 0.0362338, -25.8352, 2.9798, -129.92
4420, 300.893, 0.0550195, 1.15039, 0.0374381, -25.7306, 2.97361, -129.873
4421, 300.939, 0.0512785, 1.14247, 0.0348154, -25.6322, 2.96635, -129.822
4422, 300.986, 0.0466947, 1.13144, 0.0278563, -25.5272, 2.95963, -129.77
4423, 301.018, 0.0475453, 1.11877, 0.024331, -25.4263, 2.95239, -129.716
4424, 301.064, 0.0488025, 1.10351, 0.0222296, -25.3267, 2.94404, -129.663
4425, 301.111, 0.0498041, 1.0859, 0.021509, -25.2241, 2.93739, -129.605
4426, 301.299, 0.047694, 1.06626, 0.0197516, -25.1349, 2.93017, -129.552
4427, 301.33, 0.0454217, 1.04313, 0.0177285, -25.0331, 2.92073, -129.497
4428, 301.377, 0.045374, 1.02065, 0.016259, -24.9411, 2.9164, -129.433
4429, 301.424, 0.048896, 0.995447, 0.0160373, -24.8468, 2.913, -129.363
4430, 301.471, 0.0543273, 0.96902, 0.0189867, -24.7465, 2.90884, -129.289
4431, 301.518, 0.05441, 0.941567, 0.0183523, -24.6407, 2.90544, -129.206
4432, 301.564, 0.0466984, 0.913241, 0.0111929, -24.5319, 2.90121, -129.107
4433, 301.611, 0.0346102, 0.883358, 0.00235767, -24.4234, 2.89604, -129.008
4434, 301.799, 0.0250207, 0.852531, -0.00103047, -24.3109, 2.88592, -128.904
4435, 301.846, 0.0236622, 0.825118, 0.00240462, -24.1968, 2.8815, -128.767
4436, 301.893, 0.0224041, 0.79353, 0.00342074, -24.0821, 2.87646, -128.644
4437, 301.939, 0.0206767, 0.760706, 0.00266668, -23.9687, 2.87233, -128.509
4438, 301.986, 0.0154292, 0.72702, -0.00197178, -23.859, 2.86973, -128.366
4439, 302.033, 0.0133125, 0.69362, -0.00215131, -23.7483, 2.867, -128.214
4440, 302.08, 0.0152507, 0.659267, 0.000848387, -23.639, 2.86244, -128.055
4441, 302.111, 0.021137, 0.623235, 0.00759378, -23.5295, 2.85935, -127.89
4442, 302.158, 0.022862, 0.586475, 0.0109127, -23.422, 2.8576, -127.711
4443, 302.377, 0.0200743, 0.549649, 0.0111791, -23.3238, 2.85487, -127.523
4444, 302.424, 0.0136466, 0.513603, 0.0063578, -23.2324, 2.84507, -127.319
4445, 302.471, 0.0105157, 0.475551, 0.00428004, -23.1378, 2.84235, -127.1
4446, 302.518, 0.00844259, 0.437233, 0.00833254, -23.0395, 2.8392, -126.867
4447, 302.566, 0.0072776, 0.398772, 0.0150702, -22.9468, 2.83353, -126.624
4448, 302.613, 0.00797632, 0.359263, 0.0238864, -22.8583, 2.8287, -126.369
4449, 302.66, 0.00816065, 0.318644, 0.0294048, -22.7756, 2.82312, -126.103
4450, 302.847, 0.00909308, 0.277656, 0.0296708, -22.6973, 2.82806, -125.817
4451, 302.894, 0.00987122, 0.237525, 0.0302857, -22.6366, 2.82976, -125.528
4452, 302.941, 0.0109526, 0.20268, 0.029873, -22.5827, 2.8295, -125.215
4453, 302.988, 0.0115262, 0.171565, 0.0304536, -22.5349, 2.82667, -124.892
4454, 303.035, 0.0110791, 0.143863, 0.032772, -22.492, 2.82194, -124.555
4455, 303.082, 0.0108074, 0.118764, 0.0329061, -22.4583, 2.81644, -124.202
4456, 303.129, 0.0113047, 0.0956434, 0.0319318, -22.4311, 2.81132, -123.846
4457, 303.175, 0.00983881, 0.0752674, 0.0297554, -22.4117, 2.80824, -123.491
4458, 303.66, 0.00686594, 0.0566132, 0.0273017, -22.3849, 2.80236, -123.097
4459, 303.707, 0.00428747, 0.0419697, 0.0273361, -22.3719, 2.79909, -122.662
4460, 303.769, 0.00271567, 0.033148, 0.0218697, -22.363, 2.79343, -122.255
